"measurementscale","fallwinterspring","grade","RIT","school_percentile"
"Mathematics","Fall",1,161.2,58
"Mathematics","Fall",2,176.2,58
"Mathematics","Fall",3,189.7,58
"Mathematics","Fall",4,200.9,58
"Mathematics","Fall",5,210.6,58
"Mathematics","Fall",6,216.3,58
"Mathematics","Fall",7,222,58
"Mathematics","Fall",8,226.9,58
"Mathematics","Fall",9,228.4,58
"Mathematics","Fall",10,231.1,58
"Mathematics","Fall",11,233.8,58
"Mathematics","Fall",12,235.3,58
"Mathematics","Fall",0,140.8,59
"Mathematics","Fall",1,161.4,59
"Mathematics","Fall",2,176.4,59
"Mathematics","Fall",3,189.8,59
"Mathematics","Fall",4,201.1,59
"Mathematics","Fall",5,210.8,59
"Mathematics","Fall",6,216.5,59
"Mathematics","Fall",7,222.2,59
"Mathematics","Fall",8,227.1,59
"Mathematics","Fall",9,228.7,59
"Mathematics","Fall",10,231.4,59
"Mathematics","Fall",11,234.1,59
"Mathematics","Fall",12,235.6,59
"Mathematics","Fall",0,140.9,60
"Mathematics","Fall",1,161.5,60
"Mathematics","Fall",2,176.5,60
"Mathematics","Fall",3,190,60
"Mathematics","Fall",4,201.2,60
"Mathematics","Fall",5,211,60
"Mathematics","Fall",6,216.7,60
"Mathematics","Fall",7,222.4,60
"Mathematics","Fall",8,227.4,60
"Mathematics","Fall",9,229,60
"Mathematics","Fall",10,231.7,60
"Mathematics","Fall",11,234.4,60
"Mathematics","Fall",12,235.8,60
"Mathematics","Fall",0,141.1,61
"Mathematics","Fall",1,161.7,61
"Mathematics","Fall",2,176.7,61
"Mathematics","Fall",3,190.1,61
"Mathematics","Fall",4,201.4,61
"Mathematics","Fall",5,211.2,61
"Mathematics","Fall",6,216.9,61
"Mathematics","Fall",7,222.6,61
"Mathematics","Fall",8,227.6,61
"Mathematics","Fall",9,229.2,61
"Mathematics","Fall",10,231.9,61
"Mathematics","Fall",11,234.6,61
"Mathematics","Fall",12,236.1,61
"Mathematics","Fall",0,141.2,62
"Mathematics","Fall",1,161.8,62
"Mathematics","Fall",2,176.8,62
"Mathematics","Fall",3,190.3,62
"Mathematics","Fall",4,201.6,62
"Mathematics","Fall",5,211.4,62
"Mathematics","Fall",6,217.1,62
"Mathematics","Fall",7,222.8,62
"Mathematics","Fall",8,227.9,62
"Mathematics","Fall",9,229.5,62
"Mathematics","Fall",10,232.2,62
"Mathematics","Fall",11,234.9,62
"Mathematics","Fall",12,236.4,62
"Mathematics","Fall",0,141.4,63
"Mathematics","Fall",1,162,63
"Mathematics","Fall",2,177,63
"Mathematics","Fall",3,190.5,63
"Mathematics","Fall",4,201.8,63
"Mathematics","Fall",5,211.6,63
"Mathematics","Fall",6,217.3,63
"Mathematics","Fall",7,223.1,63
"Mathematics","Fall",8,228.1,63
"Mathematics","Fall",9,229.7,63
"Mathematics","Fall",10,232.5,63
"Mathematics","Fall",11,235.2,63
"Mathematics","Fall",12,236.7,63
"Mathematics","Fall",0,141.5,64
"Mathematics","Fall",1,162.1,64
"Mathematics","Fall",2,177.1,64
"Mathematics","Fall",3,190.6,64
"Mathematics","Fall",4,201.9,64
"Mathematics","Fall",5,211.8,64
"Mathematics","Fall",6,217.5,64
"Mathematics","Fall",7,223.3,64
"Mathematics","Fall",8,228.4,64
"Mathematics","Fall",9,230,64
"Mathematics","Fall",10,232.7,64
"Mathematics","Fall",11,235.5,64
"Mathematics","Fall",12,237,64
"Mathematics","Fall",0,141.7,65
"Mathematics","Fall",1,162.3,65
"Mathematics","Fall",2,177.3,65
"Mathematics","Fall",3,190.8,65
"Mathematics","Fall",4,202.1,65
"Mathematics","Fall",5,212,65
"Mathematics","Fall",6,217.8,65
"Mathematics","Fall",7,223.5,65
"Mathematics","Fall",8,228.7,65
"Mathematics","Fall",9,230.3,65
"Mathematics","Fall",10,233,65
"Mathematics","Fall",11,235.7,65
"Mathematics","Fall",12,237.3,65
"Mathematics","Fall",0,141.8,66
"Mathematics","Fall",1,162.5,66
"Mathematics","Fall",2,177.4,66
"Mathematics","Fall",3,190.9,66
"Mathematics","Fall",4,202.3,66
"Mathematics","Fall",5,212.2,66
"Mathematics","Fall",6,218,66
"Mathematics","Fall",7,223.8,66
"Mathematics","Fall",8,228.9,66
"Mathematics","Fall",9,230.5,66
"Mathematics","Fall",10,233.3,66
"Mathematics","Fall",11,236,66
"Mathematics","Fall",12,237.6,66
"Mathematics","Fall",0,142,67
"Mathematics","Fall",1,162.6,67
"Mathematics","Fall",2,177.6,67
"Mathematics","Fall",3,191.1,67
"Mathematics","Fall",4,202.5,67
"Mathematics","Fall",5,212.4,67
"Mathematics","Fall",6,218.2,67
"Mathematics","Fall",7,224,67
"Mathematics","Fall",8,229.2,67
"Mathematics","Fall",9,230.8,67
"Mathematics","Fall",10,233.6,67
"Mathematics","Fall",11,236.3,67
"Mathematics","Fall",12,237.9,67
"Mathematics","Fall",0,142.1,68
"Mathematics","Fall",1,162.8,68
"Mathematics","Fall",2,177.7,68
"Mathematics","Fall",3,191.3,68
"Mathematics","Fall",4,202.7,68
"Mathematics","Fall",5,212.6,68
"Mathematics","Fall",6,218.4,68
"Mathematics","Fall",7,224.2,68
"Mathematics","Fall",8,229.5,68
"Mathematics","Fall",9,231.1,68
"Mathematics","Fall",10,233.9,68
"Mathematics","Fall",11,236.6,68
"Mathematics","Fall",12,238.2,68
"Mathematics","Fall",0,142.3,69
"Mathematics","Fall",1,163,69
"Mathematics","Fall",2,177.9,69
"Mathematics","Fall",3,191.4,69
"Mathematics","Fall",4,202.9,69
"Mathematics","Fall",5,212.8,69
"Mathematics","Fall",6,218.6,69
"Mathematics","Fall",7,224.5,69
"Mathematics","Fall",8,229.7,69
"Mathematics","Fall",9,231.4,69
"Mathematics","Fall",10,234.1,69
"Mathematics","Fall",11,236.9,69
"Mathematics","Fall",12,238.5,69
"Mathematics","Fall",0,142.4,70
"Mathematics","Fall",1,163.1,70
"Mathematics","Fall",2,178.1,70
"Mathematics","Fall",3,191.6,70
"Mathematics","Fall",4,203,70
"Mathematics","Fall",5,213,70
"Mathematics","Fall",6,218.8,70
"Mathematics","Fall",7,224.7,70
"Mathematics","Fall",8,230,70
"Mathematics","Fall",9,231.7,70
"Mathematics","Fall",10,234.4,70
"Mathematics","Fall",11,237.2,70
"Mathematics","Fall",12,238.9,70
"Mathematics","Fall",0,142.6,71
"Mathematics","Fall",1,163.3,71
"Mathematics","Fall",2,178.2,71
"Mathematics","Fall",3,191.8,71
"Mathematics","Fall",4,203.2,71
"Mathematics","Fall",5,213.2,71
"Mathematics","Fall",6,219.1,71
"Mathematics","Fall",7,225,71
"Mathematics","Fall",8,230.3,71
"Mathematics","Fall",9,231.9,71
"Mathematics","Fall",10,234.7,71
"Mathematics","Fall",11,237.5,71
"Mathematics","Fall",12,239.2,71
"Mathematics","Fall",0,142.7,72
"Mathematics","Fall",1,163.5,72
"Mathematics","Fall",2,178.4,72
"Mathematics","Fall",3,192,72
"Mathematics","Fall",4,203.4,72
"Mathematics","Fall",5,213.4,72
"Mathematics","Fall",6,219.3,72
"Mathematics","Fall",7,225.2,72
"Mathematics","Fall",8,230.6,72
"Mathematics","Fall",9,232.2,72
"Mathematics","Fall",10,235,72
"Mathematics","Fall",11,237.8,72
"Mathematics","Fall",12,239.5,72
"Mathematics","Fall",0,142.9,73
"Mathematics","Fall",1,163.6,73
"Mathematics","Fall",2,178.6,73
"Mathematics","Fall",3,192.1,73
"Mathematics","Fall",4,203.6,73
"Mathematics","Fall",5,213.6,73
"Mathematics","Fall",6,219.5,73
"Mathematics","Fall",7,225.5,73
"Mathematics","Fall",8,230.9,73
"Mathematics","Fall",9,232.5,73
"Mathematics","Fall",10,235.3,73
"Mathematics","Fall",11,238.1,73
"Mathematics","Fall",12,239.8,73
"Mathematics","Fall",0,143.1,74
"Mathematics","Fall",1,163.8,74
"Mathematics","Fall",2,178.8,74
"Mathematics","Fall",3,192.3,74
"Mathematics","Fall",4,203.8,74
"Mathematics","Fall",5,213.9,74
"Mathematics","Fall",6,219.8,74
"Mathematics","Fall",7,225.8,74
"Mathematics","Fall",8,231.2,74
"Mathematics","Fall",9,232.8,74
"Mathematics","Fall",10,235.7,74
"Mathematics","Fall",11,238.4,74
"Mathematics","Fall",12,240.2,74
"Mathematics","Fall",0,143.2,75
"Mathematics","Fall",1,164,75
"Mathematics","Fall",2,178.9,75
"Mathematics","Fall",3,192.5,75
"Mathematics","Fall",4,204,75
"Mathematics","Fall",5,214.1,75
"Mathematics","Fall",6,220,75
"Mathematics","Fall",7,226,75
"Mathematics","Fall",8,231.5,75
"Mathematics","Fall",9,233.2,75
"Mathematics","Fall",10,236,75
"Mathematics","Fall",11,238.8,75
"Mathematics","Fall",12,240.5,75
"Mathematics","Fall",0,143.4,76
"Mathematics","Fall",1,164.2,76
"Mathematics","Fall",2,179.1,76
"Mathematics","Fall",3,192.7,76
"Mathematics","Fall",4,204.3,76
"Mathematics","Fall",5,214.3,76
"Mathematics","Fall",6,220.3,76
"Mathematics","Fall",7,226.3,76
"Mathematics","Fall",8,231.8,76
"Mathematics","Fall",9,233.5,76
"Mathematics","Fall",10,236.3,76
"Mathematics","Fall",11,239.1,76
"Mathematics","Fall",12,240.9,76
"Mathematics","Fall",0,143.6,77
"Mathematics","Fall",1,164.4,77
"Mathematics","Fall",2,179.3,77
"Mathematics","Fall",3,192.9,77
"Mathematics","Fall",4,204.5,77
"Mathematics","Fall",5,214.6,77
"Mathematics","Fall",6,220.5,77
"Mathematics","Fall",7,226.6,77
"Mathematics","Fall",8,232.1,77
"Mathematics","Fall",9,233.8,77
"Mathematics","Fall",10,236.6,77
"Mathematics","Fall",11,239.4,77
"Mathematics","Fall",12,241.2,77
"Mathematics","Fall",0,143.8,78
"Mathematics","Fall",1,164.6,78
"Mathematics","Fall",2,179.5,78
"Mathematics","Fall",3,193.1,78
"Mathematics","Fall",4,204.7,78
"Mathematics","Fall",5,214.8,78
"Mathematics","Fall",6,220.8,78
"Mathematics","Fall",7,226.9,78
"Mathematics","Fall",8,232.4,78
"Mathematics","Fall",9,234.1,78
"Mathematics","Fall",10,237,78
"Mathematics","Fall",11,239.8,78
"Mathematics","Fall",12,241.6,78
"Mathematics","Fall",0,143.9,79
"Mathematics","Fall",1,164.8,79
"Mathematics","Fall",2,179.7,79
"Mathematics","Fall",3,193.3,79
"Mathematics","Fall",4,204.9,79
"Mathematics","Fall",5,215,79
"Mathematics","Fall",6,221,79
"Mathematics","Fall",7,227.2,79
"Mathematics","Fall",8,232.7,79
"Mathematics","Fall",9,234.5,79
"Mathematics","Fall",10,237.3,79
"Mathematics","Fall",11,240.1,79
"Mathematics","Fall",12,242,79
"Mathematics","Fall",0,144.1,80
"Mathematics","Fall",1,165,80
"Mathematics","Fall",2,179.9,80
"Mathematics","Fall",3,193.5,80
"Mathematics","Fall",4,205.2,80
"Mathematics","Fall",5,215.3,80
"Mathematics","Fall",6,221.3,80
"Mathematics","Fall",7,227.5,80
"Mathematics","Fall",8,233.1,80
"Mathematics","Fall",9,234.8,80
"Mathematics","Fall",10,237.7,80
"Mathematics","Fall",11,240.5,80
"Mathematics","Fall",12,242.4,80
"Mathematics","Fall",0,144.3,81
"Mathematics","Fall",1,165.2,81
"Mathematics","Fall",2,180.1,81
"Mathematics","Fall",3,193.7,81
"Mathematics","Fall",4,205.4,81
"Mathematics","Fall",5,215.6,81
"Mathematics","Fall",6,221.6,81
"Mathematics","Fall",7,227.8,81
"Mathematics","Fall",8,233.4,81
"Mathematics","Fall",9,235.2,81
"Mathematics","Fall",10,238.1,81
"Mathematics","Fall",11,240.9,81
"Mathematics","Fall",12,242.8,81
"Mathematics","Fall",0,144.5,82
"Mathematics","Fall",1,165.4,82
"Mathematics","Fall",2,180.3,82
"Mathematics","Fall",3,193.9,82
"Mathematics","Fall",4,205.7,82
"Mathematics","Fall",5,215.8,82
"Mathematics","Fall",6,221.9,82
"Mathematics","Fall",7,228.1,82
"Mathematics","Fall",8,233.8,82
"Mathematics","Fall",9,235.6,82
"Mathematics","Fall",10,238.4,82
"Mathematics","Fall",11,241.3,82
"Mathematics","Fall",12,243.2,82
"Mathematics","Fall",0,144.7,83
"Mathematics","Fall",1,165.6,83
"Mathematics","Fall",2,180.6,83
"Mathematics","Fall",3,194.2,83
"Mathematics","Fall",4,205.9,83
"Mathematics","Fall",5,216.1,83
"Mathematics","Fall",6,222.2,83
"Mathematics","Fall",7,228.4,83
"Mathematics","Fall",8,234.2,83
"Mathematics","Fall",9,235.9,83
"Mathematics","Fall",10,238.8,83
"Mathematics","Fall",11,241.7,83
"Mathematics","Fall",12,243.6,83
"Mathematics","Fall",0,145,84
"Mathematics","Fall",1,165.9,84
"Mathematics","Fall",2,180.8,84
"Mathematics","Fall",3,194.4,84
"Mathematics","Fall",4,206.2,84
"Mathematics","Fall",5,216.4,84
"Mathematics","Fall",6,222.5,84
"Mathematics","Fall",7,228.8,84
"Mathematics","Fall",8,234.6,84
"Mathematics","Fall",9,236.3,84
"Mathematics","Fall",10,239.3,84
"Mathematics","Fall",11,242.1,84
"Mathematics","Fall",12,244.1,84
"Mathematics","Fall",0,145.2,85
"Mathematics","Fall",1,166.1,85
"Mathematics","Fall",2,181,85
"Mathematics","Fall",3,194.7,85
"Mathematics","Fall",4,206.5,85
"Mathematics","Fall",5,216.7,85
"Mathematics","Fall",6,222.8,85
"Mathematics","Fall",7,229.2,85
"Mathematics","Fall",8,235,85
"Mathematics","Fall",9,236.8,85
"Mathematics","Fall",10,239.7,85
"Mathematics","Fall",11,242.5,85
"Mathematics","Fall",12,244.6,85
"Mathematics","Fall",0,145.4,86
"Mathematics","Fall",1,166.4,86
"Mathematics","Fall",2,181.3,86
"Mathematics","Fall",3,194.9,86
"Mathematics","Fall",4,206.8,86
"Mathematics","Fall",5,217.1,86
"Mathematics","Fall",6,223.2,86
"Mathematics","Fall",7,229.5,86
"Mathematics","Fall",8,235.4,86
"Mathematics","Fall",9,237.2,86
"Mathematics","Fall",10,240.1,86
"Mathematics","Fall",11,243,86
"Mathematics","Fall",12,245,86
"Mathematics","Fall",0,145.7,87
"Mathematics","Fall",1,166.6,87
"Mathematics","Fall",2,181.6,87
"Mathematics","Fall",3,195.2,87
"Mathematics","Fall",4,207.1,87
"Mathematics","Fall",5,217.4,87
"Mathematics","Fall",6,223.5,87
"Mathematics","Fall",7,229.9,87
"Mathematics","Fall",8,235.8,87
"Mathematics","Fall",9,237.7,87
"Mathematics","Fall",10,240.6,87
"Mathematics","Fall",11,243.5,87
"Mathematics","Fall",12,245.6,87
"Mathematics","Fall",0,145.9,88
"Mathematics","Fall",1,166.9,88
"Mathematics","Fall",2,181.8,88
"Mathematics","Fall",3,195.5,88
"Mathematics","Fall",4,207.4,88
"Mathematics","Fall",5,217.7,88
"Mathematics","Fall",6,223.9,88
"Mathematics","Fall",7,230.3,88
"Mathematics","Fall",8,236.3,88
"Mathematics","Fall",9,238.1,88
"Mathematics","Fall",10,241.1,88
"Mathematics","Fall",11,244,88
"Mathematics","Fall",12,246.1,88
"Mathematics","Fall",0,146.2,89
"Mathematics","Fall",1,167.2,89
"Mathematics","Fall",2,182.1,89
"Mathematics","Fall",3,195.8,89
"Mathematics","Fall",4,207.7,89
"Mathematics","Fall",5,218.1,89
"Mathematics","Fall",6,224.3,89
"Mathematics","Fall",7,230.8,89
"Mathematics","Fall",8,236.8,89
"Mathematics","Fall",9,238.7,89
"Mathematics","Fall",10,241.6,89
"Mathematics","Fall",11,244.5,89
"Mathematics","Fall",12,246.7,89
"Mathematics","Fall",0,146.5,90
"Mathematics","Fall",1,167.6,90
"Mathematics","Fall",2,182.5,90
"Mathematics","Fall",3,196.1,90
"Mathematics","Fall",4,208.1,90
"Mathematics","Fall",5,218.5,90
"Mathematics","Fall",6,224.7,90
"Mathematics","Fall",7,231.3,90
"Mathematics","Fall",8,237.4,90
"Mathematics","Fall",9,239.2,90
"Mathematics","Fall",10,242.2,90
"Mathematics","Fall",11,245.1,90
"Mathematics","Fall",12,247.3,90
"Mathematics","Fall",0,146.8,91
"Mathematics","Fall",1,167.9,91
"Mathematics","Fall",2,182.8,91
"Mathematics","Fall",3,196.5,91
"Mathematics","Fall",4,208.5,91
"Mathematics","Fall",5,219,91
"Mathematics","Fall",6,225.2,91
"Mathematics","Fall",7,231.8,91
"Mathematics","Fall",8,237.9,91
"Mathematics","Fall",9,239.8,91
"Mathematics","Fall",10,242.8,91
"Mathematics","Fall",11,245.7,91
"Mathematics","Fall",12,247.9,91
"Mathematics","Fall",0,147.2,92
"Mathematics","Fall",1,168.3,92
"Mathematics","Fall",2,183.2,92
"Mathematics","Fall",3,196.9,92
"Mathematics","Fall",4,208.9,92
"Mathematics","Fall",5,219.4,92
"Mathematics","Fall",6,225.7,92
"Mathematics","Fall",7,232.3,92
"Mathematics","Fall",8,238.6,92
"Mathematics","Fall",9,240.4,92
"Mathematics","Fall",10,243.5,92
"Mathematics","Fall",11,246.4,92
"Mathematics","Fall",12,248.7,92
"Mathematics","Fall",0,147.6,93
"Mathematics","Fall",1,168.7,93
"Mathematics","Fall",2,183.6,93
"Mathematics","Fall",3,197.3,93
"Mathematics","Fall",4,209.4,93
"Mathematics","Fall",5,220,93
"Mathematics","Fall",6,226.3,93
"Mathematics","Fall",7,232.9,93
"Mathematics","Fall",8,239.2,93
"Mathematics","Fall",9,241.1,93
"Mathematics","Fall",10,244.2,93
"Mathematics","Fall",11,247.1,93
"Mathematics","Fall",12,249.5,93
"Mathematics","Fall",0,148,94
"Mathematics","Fall",1,169.2,94
"Mathematics","Fall",2,184,94
"Mathematics","Fall",3,197.7,94
"Mathematics","Fall",4,209.9,94
"Mathematics","Fall",5,220.5,94
"Mathematics","Fall",6,226.9,94
"Mathematics","Fall",7,233.6,94
"Mathematics","Fall",8,240,94
"Mathematics","Fall",9,241.9,94
"Mathematics","Fall",10,245,94
"Mathematics","Fall",11,248,94
"Mathematics","Fall",12,250.3,94
"Mathematics","Fall",0,148.5,95
"Mathematics","Fall",1,169.7,95
"Mathematics","Fall",2,184.6,95
"Mathematics","Fall",3,198.3,95
"Mathematics","Fall",4,210.5,95
"Mathematics","Fall",5,221.2,95
"Mathematics","Fall",6,227.6,95
"Mathematics","Fall",7,234.4,95
"Mathematics","Fall",8,240.9,95
"Mathematics","Fall",9,242.8,95
"Mathematics","Fall",10,245.9,95
"Mathematics","Fall",11,248.9,95
"Mathematics","Fall",12,251.3,95
"Mathematics","Fall",0,149.1,96
"Mathematics","Fall",1,170.3,96
"Mathematics","Fall",2,185.2,96
"Mathematics","Fall",3,198.9,96
"Mathematics","Fall",4,211.2,96
"Mathematics","Fall",5,222,96
"Mathematics","Fall",6,228.4,96
"Mathematics","Fall",7,235.3,96
"Mathematics","Fall",8,241.9,96
"Mathematics","Fall",9,243.9,96
"Mathematics","Fall",10,247,96
"Mathematics","Fall",11,250,96
"Mathematics","Fall",12,252.5,96
"Mathematics","Fall",0,149.8,97
"Mathematics","Fall",1,171.1,97
"Mathematics","Fall",2,185.9,97
"Mathematics","Fall",3,199.7,97
"Mathematics","Fall",4,212.1,97
"Mathematics","Fall",5,222.9,97
"Mathematics","Fall",6,229.4,97
"Mathematics","Fall",7,236.4,97
"Mathematics","Fall",8,243.2,97
"Mathematics","Fall",9,245.2,97
"Mathematics","Fall",10,248.3,97
"Mathematics","Fall",11,251.4,97
"Mathematics","Fall",12,254,97
"Mathematics","Fall",0,150.7,98
"Mathematics","Fall",1,172.1,98
"Mathematics","Fall",2,186.9,98
"Mathematics","Fall",3,200.7,98
"Mathematics","Fall",4,213.2,98
"Mathematics","Fall",5,224.2,98
"Mathematics","Fall",6,230.8,98
"Mathematics","Fall",7,237.9,98
"Mathematics","Fall",8,244.8,98
"Mathematics","Fall",9,246.9,98
"Mathematics","Fall",10,250.1,98
"Mathematics","Fall",11,253.2,98
"Mathematics","Fall",12,255.9,98
"Mathematics","Fall",0,152.2,99
"Mathematics","Fall",1,173.7,99
"Mathematics","Fall",2,188.5,99
"Mathematics","Fall",3,202.3,99
"Mathematics","Fall",4,215.1,99
"Mathematics","Fall",5,226.2,99
"Mathematics","Fall",6,232.9,99
"Mathematics","Fall",7,240.3,99
"Mathematics","Fall",8,247.5,99
"Mathematics","Fall",9,249.6,99
"Mathematics","Fall",10,252.9,99
"Mathematics","Fall",11,256,99
"Mathematics","Fall",12,258.9,99
"Mathematics","Winter",0,138.2,1
"Mathematics","Winter",1,156.4,1
"Mathematics","Winter",2,170.2,1
"Mathematics","Winter",3,181.7,1
"Mathematics","Winter",4,189.8,1
"Mathematics","Winter",5,196.5,1
"Mathematics","Winter",6,200.6,1
"Mathematics","Winter",7,203.3,1
"Mathematics","Winter",8,205.1,1
"Mathematics","Winter",9,205.4,1
"Mathematics","Winter",10,207.1,1
"Mathematics","Winter",11,209,1
"Mathematics","Winter",12,206.9,1
"Mathematics","Winter",0,139.6,2
"Mathematics","Winter",1,158,2
"Mathematics","Winter",2,171.8,2
"Mathematics","Winter",3,183.4,2
"Mathematics","Winter",4,191.7,2
"Mathematics","Winter",5,198.6,2
"Mathematics","Winter",6,202.8,2
"Mathematics","Winter",7,205.7,2
"Mathematics","Winter",8,207.8,2
"Mathematics","Winter",9,208.1,2
"Mathematics","Winter",10,209.9,2
"Mathematics","Winter",11,211.9,2
"Mathematics","Winter",12,210,2
"Mathematics","Winter",0,140.5,3
"Mathematics","Winter",1,159,3
"Mathematics","Winter",2,172.9,3
"Mathematics","Winter",3,184.5,3
"Mathematics","Winter",4,192.9,3
"Mathematics","Winter",5,200,3
"Mathematics","Winter",6,204.2,3
"Mathematics","Winter",7,207.3,3
"Mathematics","Winter",8,209.5,3
"Mathematics","Winter",9,209.8,3
"Mathematics","Winter",10,211.7,3
"Mathematics","Winter",11,213.7,3
"Mathematics","Winter",12,212,3
"Mathematics","Winter",0,141.1,4
"Mathematics","Winter",1,159.8,4
"Mathematics","Winter",2,173.6,4
"Mathematics","Winter",3,185.3,4
"Mathematics","Winter",4,193.8,4
"Mathematics","Winter",5,201,4
"Mathematics","Winter",6,205.3,4
"Mathematics","Winter",7,208.4,4
"Mathematics","Winter",8,210.8,4
"Mathematics","Winter",9,211.1,4
"Mathematics","Winter",10,213.1,4
"Mathematics","Winter",11,215.1,4
"Mathematics","Winter",12,213.5,4
"Mathematics","Winter",0,141.7,5
"Mathematics","Winter",1,160.4,5
"Mathematics","Winter",2,174.3,5
"Mathematics","Winter",3,186,5
"Mathematics","Winter",4,194.5,5
"Mathematics","Winter",5,201.8,5
"Mathematics","Winter",6,206.2,5
"Mathematics","Winter",7,209.4,5
"Mathematics","Winter",8,211.9,5
"Mathematics","Winter",9,212.2,5
"Mathematics","Winter",10,214.2,5
"Mathematics","Winter",11,216.2,5
"Mathematics","Winter",12,214.7,5
"Mathematics","Winter",0,142.1,6
"Mathematics","Winter",1,160.9,6
"Mathematics","Winter",2,174.8,6
"Mathematics","Winter",3,186.5,6
"Mathematics","Winter",4,195.2,6
"Mathematics","Winter",5,202.5,6
"Mathematics","Winter",6,206.9,6
"Mathematics","Winter",7,210.2,6
"Mathematics","Winter",8,212.7,6
"Mathematics","Winter",9,213.1,6
"Mathematics","Winter",10,215.1,6
"Mathematics","Winter",11,217.1,6
"Mathematics","Winter",12,215.7,6
"Mathematics","Winter",0,142.5,7
"Mathematics","Winter",1,161.4,7
"Mathematics","Winter",2,175.3,7
"Mathematics","Winter",3,187,7
"Mathematics","Winter",4,195.7,7
"Mathematics","Winter",5,203.1,7
"Mathematics","Winter",6,207.5,7
"Mathematics","Winter",7,210.9,7
"Mathematics","Winter",8,213.5,7
"Mathematics","Winter",9,213.9,7
"Mathematics","Winter",10,215.9,7
"Mathematics","Winter",11,217.9,7
"Mathematics","Winter",12,216.6,7
"Mathematics","Winter",0,142.9,8
"Mathematics","Winter",1,161.8,8
"Mathematics","Winter",2,175.7,8
"Mathematics","Winter",3,187.5,8
"Mathematics","Winter",4,196.2,8
"Mathematics","Winter",5,203.7,8
"Mathematics","Winter",6,208.1,8
"Mathematics","Winter",7,211.5,8
"Mathematics","Winter",8,214.2,8
"Mathematics","Winter",9,214.6,8
"Mathematics","Winter",10,216.6,8
"Mathematics","Winter",11,218.7,8
"Mathematics","Winter",12,217.4,8
"Mathematics","Winter",0,143.2,9
"Mathematics","Winter",1,162.2,9
"Mathematics","Winter",2,176.1,9
"Mathematics","Winter",3,187.9,9
"Mathematics","Winter",4,196.7,9
"Mathematics","Winter",5,204.2,9
"Mathematics","Winter",6,208.6,9
"Mathematics","Winter",7,212.1,9
"Mathematics","Winter",8,214.9,9
"Mathematics","Winter",9,215.2,9
"Mathematics","Winter",10,217.3,9
"Mathematics","Winter",11,219.4,9
